Assembly_No,Party,Total_Seats_in_Assembly,Total_Votes_in_Assembly,Total_Votes_in_Contested_Seats,Total_Candidates,Winners,Deposits_Lost,Strike_Rate,Seat_Share,Vote_Share_in_Assembly,Vote_Share_in_Contested_Seats,position,State_Name,Year,Expanded_Party_Name
14,SAP,7,4125832,179007,1,0,1,0.0,0,0.01,0.24,30,Delhi,2004,SAMATA PARTY
14,SHS,7,4125832,179007,1,0,1,0.0,0,0,0.09,31,Delhi,2004,SHIV SENA
14,SJP(R),7,4125832,249185,1,0,1,0.0,0,0.01,0.15,32,Delhi,2004,SAMAJWADI JANATA PARTY (RASHTRIYA)
14,SP,7,4125832,271544,1,0,1,0.0,0,0.03,0.4,33,Delhi,2004,SAMAJWADI PARTY
14,BJP,2,552497,552497,2,1,0,50.0,50,46.83,46.83,1,Goa,2004,BHARATIYA JANATA PARTY
14,CPI,2,552497,552497,2,0,2,0.0,0,2.17,2.17,3,Goa,2004,COMMUNIST PART OF INDIA
14,INC,2,552497,297678,1,1,0,100.0,50,29.76,55.24,2,Goa,2004,INDIA NATIONAL CONGRESS
14,IND,2,552497,552497,5,0,5,0.0,0,1.62,1.62,4,Goa,2004,INDEPENDENT
14,MAG,2,552497,552497,2,0,2,0.0,0,1.37,1.37,5,Goa,2004,MAHARASHTRAWADI GOMANTAK
14,NCP,2,552497,254819,1,0,0,0.0,0,16.04,34.78,6,Goa,2004,NATIONAL CONGRESS PARTY
14,SHS,2,552497,552497,2,0,2,0.0,0,1.13,1.13,7,Goa,2004,SHIV SENA
14,UGDP,2,552497,297678,1,0,1,0.0,0,1.06,1.98,8,Goa,2004,UNITED GOANS DEMOCRATIC PARTY
14,ABHM,26,15210904,652409,1,0,1,0.0,0,0.03,0.75,3,Gujarat,2004,AKHIL BHARAT HINDU MAHASABHA
14,ABJS,26,15210904,845576,1,0,1,0.0,0,0.01,0.12,4,Gujarat,2004,
14,BJP,26,15210904,15210904,26,14,0,53.84615384615385,53.85,47.37,47.37,1,Gujarat,2004,BHARATIYA JANATA PARTY
14,BNP,26,15210904,1764343,3,0,3,0.0,0,0.9,7.73,5,Gujarat,2004,BHARATIYA NAVSHAKTI PARTY
14,BRP,26,15210904,450929,1,0,1,0.0,0,0.08,2.54,6,Gujarat,2004,BHARATIYA RASHTRIYA PARTY
14,BSP,26,15210904,12174746,20,0,20,0.0,0,1.48,1.85,7,Gujarat,2004,BAHUJAN SAMAJ PARTY
14,CPM,26,15210904,517845,1,0,1,0.0,0,0.11,3.15,8,Gujarat,2004,COMMUNIST PARTY OF INDIA (MARXIST)
14,INC,26,15210904,14672278,25,12,0,48.0,46.15,43.86,45.47,2,Gujarat,2004,INDIA NATIONAL CONGRESS
14,IND,26,15210904,15210904,65,0,65,0.0,0,3.45,3.45,9,Gujarat,2004,INDEPENDENT
14,JD(U),26,15210904,2333209,4,0,4,0.0,0,0.86,5.59,10,Gujarat,2004,JANATA DAL (UNITED)
14,JMP,26,15210904,658706,1,0,1,0.0,0,0.02,0.41,11,Gujarat,2004,
14,LJNSP,26,15210904,516553,1,0,1,0.0,0,0.05,1.38,12,Gujarat,2004,LOK JAN SHAKTI PARTY
14,LSWP,26,15210904,654471,1,0,1,0.0,0,0.11,2.46,13,Gujarat,2004,LOKTANTRIK SAMAJWADI PARTY
14,NCP,26,15210904,538626,1,0,0,0.0,0,1.16,32.79,14,Gujarat,2004,NATIONAL CONGRESS PARTY
14,SP,26,15210904,6413466,11,0,11,0.0,0,0.53,1.25,15,Gujarat,2004,SAMAJWADI PARTY
14,ABHM,10,8093378,847725,1,0,1,0.0,0,0.03,0.26,3,Haryana,2004,AKHIL BHARAT HINDU MAHASABHA
14,AIFB,10,8093378,662049,1,0,1,0.0,0,0.03,0.4,4,Haryana,2004,ALL INDIA FORWARD BLOC
14,BJP,10,8093378,8093378,10,1,4,10.0,10,17.21,17.21,2,Haryana,2004,BHARATIYA JANATA PARTY
14,BRPP,10,8093378,1511354,2,0,2,0.0,0,0.03,0.15,5,Haryana,2004,
14,BSP,10,8093378,8093378,10,0,10,0.0,0,4.98,4.98,6,Haryana,2004,BAHUJAN SAMAJ PARTY
14,CPI(ML)(L),10,8093378,818927,1,0,1,0.0,0,0.03,0.3,7,Haryana,2004,COMMUNIST PARTY OF INDIA  (MARXIST-LENINIST)
14,ES,10,8093378,2517510,3,0,3,0.0,0,1.57,5.04,8,Haryana,2004,
14,FCI,10,8093378,818927,1,0,1,0.0,0,0.01,0.13,9,Haryana,2004,
14,HVP,10,8093378,7356259,9,0,8,0.0,0,6.25,6.88,10,Haryana,2004,HARYANA VIKAS PARTY
14,INC,10,8093378,8093378,10,9,0,90.0,90,42.13,42.13,1,Haryana,2004,INDIA NATIONAL CONGRESS
14,IND,10,8093378,8093378,76,0,76,0.0,0,3.08,3.08,11,Haryana,2004,INDEPENDENT
14,INLD,10,8093378,8093378,10,0,4,0.0,0,22.43,22.43,12,Haryana,2004,INDIAN NATIONAL LOK DAL
14,JCP,10,8093378,737119,1,0,1,0.0,0,0.01,0.09,13,Haryana,2004,
14,JD(S),10,8093378,737119,1,0,1,0.0,0,0.02,0.18,14,Haryana,2004,JANATA DAL (SECULAR)
14,LJNSP,10,8093378,4119633,5,0,5,0.0,0,0.08,0.16,15,Haryana,2004,LOK JAN SHAKTI PARTY
14,LP(S),10,8093378,844718,1,0,1,0.0,0,0.05,0.49,16,Haryana,2004,
14,NSSP,10,8093378,849305,1,0,1,0.0,0,0.01,0.09,17,Haryana,2004,
14,RGD,10,8093378,818927,1,0,1,0.0,0,0.02,0.24,18,Haryana,2004,
14,RLD,10,8093378,662049,1,0,1,0.0,0,0.02,0.28,19,Haryana,2004,RASHTRIYA LOK DAL
14,RSBP,10,8093378,737119,1,0,1,0.0,0,0.01,0.14,20,Haryana,2004,RASHTRIYA SWABHIMAAN PARTY
14,RSKP,10,8093378,662049,1,0,1,0.0,0,0,0.06,21,Haryana,2004,
14,RVP,10,8093378,2353036,3,0,3,0.0,0,0.18,0.6,22,Haryana,2004,
14,SAP,10,8093378,1509774,2,0,2,0.0,0,0.04,0.21,23,Haryana,2004,SAMATA PARTY
14,SHS,10,8093378,1663645,2,0,2,0.0,0,0.06,0.31,24,Haryana,2004,SHIV SENA
14,SP,10,8093378,5004803,6,0,6,0.0,0,1.69,2.74,25,Haryana,2004,SAMAJWADI PARTY
14,BJP,4,2495486,2495486,4,1,0,25.0,25,44.24,44.24,2,Himachal_Pradesh,2004,BHARATIYA JANATA PARTY
14,BSP,4,2495486,2495486,4,0,4,0.0,0,1.74,1.74,3,Himachal_Pradesh,2004,BAHUJAN SAMAJ PARTY
14,INC,4,2495486,2495486,4,3,0,75.0,75,51.89,51.89,1,Himachal_Pradesh,2004,INDIA NATIONAL CONGRESS
14,IND,4,2495486,2495486,9,0,9,0.0,0,1.66,1.66,4,Himachal_Pradesh,2004,INDEPENDENT
14,JD(S),4,2495486,654102,1,0,1,0.0,0,0.18,0.68,5,Himachal_Pradesh,2004,JANATA DAL (SECULAR)
14,SP,4,2495486,643177,1,0,1,0.0,0,0.28,1.1,6,Himachal_Pradesh,2004,SAMAJWADI PARTY
14,AIFB,6,2239342,1775641,4,0,4,0.0,0,0.24,0.31,5,Jammu_&_Kashmir,2004,ALL INDIA FORWARD BLOC
14,BJP,6,2239342,2239342,6,0,4,0.0,0,23.04,23.04,6,Jammu_&_Kashmir,2004,BHARATIYA JANATA PARTY
14,BSP,6,2239342,1625422,3,0,3,0.0,0,2.22,3.06,7,Jammu_&_Kashmir,2004,BAHUJAN SAMAJ PARTY
14,CPM,6,2239342,150219,1,0,1,0.0,0,0.82,12.29,8,Jammu_&_Kashmir,2004,COMMUNIST PARTY OF INDIA (MARXIST)
14,IJP,6,2239342,608074,1,0,1,0.0,0,0.22,0.83,9,Jammu_&_Kashmir,2004,
14,INC,6,2239342,1764514,3,2,0,66.66666666666667,33.33,27.83,35.32,1,Jammu_&_Kashmir,2004,INDIA NATIONAL CONGRESS
14,IND,6,2239342,2239342,37,1,36,2.7027027027027026,16.67,7.38,7.38,3,Jammu_&_Kashmir,2004,INDEPENDENT
14,JD(S),6,2239342,821670,1,0,1,0.0,0,0.07,0.2,10,Jammu_&_Kashmir,2004,JANATA DAL (SECULAR)
14,JKAL,6,2239342,195678,1,0,1,0.0,0,0.07,0.78,11,Jammu_&_Kashmir,2004,JAMMU AND KASHMIR AWAMI LEAGUE
14,JKN,6,2239342,2239342,6,2,2,33.333333333333336,33.33,22.02,22.02,2,Jammu_&_Kashmir,2004,JAMMU & KASHMIR NATIONAL CONFERENCE
14,JKNPP,6,2239342,1960192,4,0,4,0.0,0,3.02,3.45,12,Jammu_&_Kashmir,2004,JAMMU & KASHMIR NATIONAL PANTHERS PARTY
14,JKPDP,6,2239342,680667,3,1,0,33.333333333333336,16.67,11.94,39.29,4,Jammu_&_Kashmir,2004,JAMMU & KASHMIR PEOPLES DEMOCRATIC PARTY
14,LJNSP,6,2239342,971889,2,0,2,0.0,0,0.14,0.32,13,Jammu_&_Kashmir,2004,LOK JAN SHAKTI PARTY
14,RLD,6,2239342,150219,1,0,1,0.0,0,0.05,0.74,14,Jammu_&_Kashmir,2004,RASHTRIYA LOK DAL
14,RPI,6,2239342,608074,1,0,1,0.0,0,0.12,0.42,15,Jammu_&_Kashmir,2004,REPUBLIC PARTY OF INDIA
14,SAP,6,2239342,1579963,3,0,3,0.0,0,0.21,0.29,16,Jammu_&_Kashmir,2004,SAMATA PARTY
14,SDP,6,2239342,195678,1,0,1,0.0,0,0.06,0.65,17,Jammu_&_Kashmir,2004,
14,SJP(R),6,2239342,608074,1,0,1,0.0,0,0.15,0.54,18,Jammu_&_Kashmir,2004,SAMAJWADI JANATA PARTY (RASHTRIYA)
14,SP,6,2239342,1429744,2,0,2,0.0,0,0.26,0.41,19,Jammu_&_Kashmir,2004,SAMAJWADI PARTY
14,SPI,6,2239342,1429744,2,0,2,0.0,0,0.14,0.21,20,Jammu_&_Kashmir,2004,
14,ABLTASJM,14,9361313,466464,1,0,1,0.0,0,0.06,1.29,6,Jharkhand,2004,
14,AD,14,9361313,1788592,3,0,3,0.0,0,0.1,0.52,7,Jharkhand,2004,AKALI DAL
14,AJSU,14,9361313,3031554,5,0,5,0.0,0,1.69,5.21,8,Jharkhand,2004,ALL JHARKHAND STUDENTS UNION
14,AMB,14,9361313,776519,1,0,1,0.0,0,0.02,0.27,9,Jharkhand,2004,
14,BJP,14,9361313,9361313,14,1,0,7.142857142857143,7.14,33.01,33.01,4,Jharkhand,2004,BHARATIYA JANATA PARTY
14,BSP,14,9361313,9361313,14,0,14,0.0,0,2.34,2.34,10,Jharkhand,2004,BAHUJAN SAMAJ PARTY
14,CPI,14,9361313,705439,1,1,0,100.0,7.14,3.8,50.47,5,Jharkhand,2004,COMMUNIST PART OF INDIA
14,CPI(ML)(L),14,9361313,5584924,8,0,8,0.0,0,2.16,3.62,11,Jharkhand,2004,COMMUNIST PARTY OF INDIA  (MARXIST-LENINIST)
14,CPM,14,9361313,695754,1,0,1,0.0,0,0.4,5.42,12,Jharkhand,2004,COMMUNIST PARTY OF INDIA (MARXIST)
14,INC,14,9361313,6104355,9,6,2,66.66666666666667,42.86,21.44,32.88,1,Jharkhand,2004,INDIA NATIONAL CONGRESS
14,IND,14,9361313,9361313,71,0,71,0.0,0,6.89,6.89,13,Jharkhand,2004,INDEPENDENT
14,JD(U),14,9361313,3113553,5,0,4,0.0,0,3.8,11.44,14,Jharkhand,2004,JANATA DAL (UNITED)
14,JDP,14,9361313,520155,1,0,1,0.0,0,0.35,6.31,15,Jharkhand,2004,
14,JKP,14,9361313,3915386,6,0,6,0.0,0,0.61,1.45,16,Jharkhand,2004,ALL INDIA JHARKHAND PARTY
14,JKPP,14,9361313,695754,1,0,1,0.0,0,0.02,0.21,17,Jharkhand,2004,
14,JMM,14,9361313,3632848,5,4,0,80.0,28.57,16.28,41.95,2,Jharkhand,2004,JHARKHAND MUKTI MORCHA
14,LJNSP,14,9361313,6422357,9,0,9,0.0,0,0.34,0.49,18,Jharkhand,2004,LOK JAN SHAKTI PARTY
14,MCO,14,9361313,941478,1,0,1,0.0,0,1.58,15.66,19,Jharkhand,2004,MARXIST CO-ORDINATION
14,NLP,14,9361313,1992428,3,0,3,0.0,0,0.09,0.43,20,Jharkhand,2004,LOKTANTRIK PARTY PEOPLES
14,NPF,14,9361313,1296674,2,0,2,0.0,0,0.18,1.33,21,Jharkhand,2004,NAGA PEOPLE'S FRONT
14,RJD,14,9361313,1077047,2,2,0,100.0,14.29,3.51,30.47,3,Jharkhand,2004,RASHTRIYA JANATA DAL
14,RLD,14,9361313,714378,1,0,1,0.0,0,0.05,0.59,22,Jharkhand,2004,RASHTRIYA LOK DAL
14,RSMD,14,9361313,490772,1,0,1,0.0,0,0.07,1.36,23,Jharkhand,2004,RASHTRIYA SAMANTA DAL
14,SAP,14,9361313,2168653,3,0,3,0.0,0,0.15,0.64,24,Jharkhand,2004,SAMATA PARTY
14,SHS,14,9361313,2359540,3,0,3,0.0,0,0.18,0.72,25,Jharkhand,2004,SHIV SENA
14,SLP(L),14,9361313,941478,1,0,1,0.0,0,0.2,1.98,26,Jharkhand,2004,
14,SP,14,9361313,6742093,10,0,10,0.0,0,0.68,0.95,27,Jharkhand,2004,SAMAJWADI PARTY
14,AIFB,28,25114659,827894,1,0,1,0.0,0,0.02,0.47,4,Karnataka,2004,ALL INDIA FORWARD BLOC
14,BJP,28,25114659,21560558,24,18,0,75.0,64.29,34.77,40.5,1,Karnataka,2004,BHARATIYA JANATA PARTY
14,BSP,28,25114659,7783034,9,0,9,0.0,0,1.22,3.92,5,Karnataka,2004,BAHUJAN SAMAJ PARTY
14,CPI(ML)(L),28,25114659,950328,1,0,1,0.0,0,0.05,1.31,6,Karnataka,2004,COMMUNIST PARTY OF INDIA  (MARXIST-LENINIST)
14,INC,28,25114659,25114659,28,8,0,28.571428571428573,28.57,36.82,36.82,2,Karnataka,2004,INDIA NATIONAL CONGRESS
14,IND,28,25114659,25114659,40,0,40,0.0,0,2.34,2.34,7,Karnataka,2004,INDEPENDENT
14,JD(S),28,25114659,25114659,28,2,11,7.142857142857143,7.14,20.45,20.45,3,Karnataka,2004,JANATA DAL (SECULAR)
14,JD(U),28,25114659,3554101,4,0,3,0.0,0,1.87,13.19,8,Karnataka,2004,JANATA DAL (UNITED)
14,JP,28,25114659,5296687,6,0,6,0.0,0,0.63,2.99,9,Karnataka,2004,JANATA PARTY
14,KNDP,28,25114659,18422295,21,0,21,0.0,0,1.39,1.9,10,Karnataka,2004,KANNADA NADU PARTY
14,MUL,28,25114659,827894,1,0,1,0.0,0,0.02,0.52,11,Karnataka,2004,INDIAN UNION MUSLIM LEAGUE
14,RJD,28,25114659,918905,1,0,1,0.0,0,0.06,1.57,12,Karnataka,2004,RASHTRIYA JANATA DAL
14,RSPS,28,25114659,815792,1,0,1,0.0,0,0.06,1.78,13,Karnataka,2004,RASHTRIYA SAMAJ PAKSHA
14,SHS,28,25114659,893902,1,0,1,0.0,0,0.11,3.12,14,Karnataka,2004,SHIV SENA
14,SP,28,25114659,2502189,3,0,3,0.0,0,0.08,0.76,15,Karnataka,2004,SAMAJWADI PARTY
14,USYP,28,25114659,2575010,3,0,3,0.0,0,0.13,1.29,16,Karnataka,2004,
14,AKMDMP,20,15086428,763829,1,0,1,0.0,0,0.01,0.28,8,Kerala,2004,
14,BJP,20,15086428,14340557,19,0,17,0.0,0,10.38,10.92,9,Kerala,2004,BHARATIYA JANATA PARTY
14,BSP,20,15086428,10531675,14,0,14,0.0,0,0.49,0.71,10,Kerala,2004,BAHUJAN SAMAJ PARTY
14,CPI,20,15086428,2866307,4,3,0,75.0,15,7.89,41.54,2,Kerala,2004,COMMUNIST PART OF INDIA
14,CPI(ML)(L),20,15086428,820856,1,0,1,0.0,0,0.02,0.4,11,Kerala,2004,COMMUNIST PARTY OF INDIA  (MARXIST-LENINIST)
14,CPM,20,15086428,10050595,13,12,0,92.3076923076923,60,31.52,47.31,1,Kerala,2004,COMMUNIST PARTY OF INDIA (MARXIST)
14,IFDP,20,15086428,745871,1,1,0,100.0,5,1.7,34.38,3,Kerala,2004,INDIAN FEDERAL DEMOCRATIC PARTY
14,INC,20,15086428,12702935,17,0,0,0.0,0,32.13,38.15,12,Kerala,2004,INDIA NATIONAL CONGRESS
14,IND,20,15086428,15086428,95,1,94,1.0526315789473684,5,4.6,4.6,4,Kerala,2004,INDEPENDENT
14,JD(S),20,15086428,781184,1,1,0,100.0,5,2.25,43.54,5,Kerala,2004,JANATA DAL (SECULAR)
14,JD(U),20,15086428,2782493,4,0,4,0.0,0,0.05,0.28,13,Kerala,2004,JANATA DAL (UNITED)
14,KEC,20,15086428,729426,1,1,0,100.0,5,2.35,48.52,6,Kerala,2004,KERALA CONGRESS
14,KEC(M),20,15086428,745871,1,0,0,0.0,0,1.39,28.14,14,Kerala,2004,KERALA CONGRESS (M)
14,MUL,20,15086428,1637622,2,1,0,50.0,5,4.86,44.77,7,Kerala,2004,INDIAN UNION MUSLIM LEAGUE
14,PDP,20,15086428,730339,1,0,1,0.0,0,0.3,6.26,15,Kerala,2004,PEOPLES DEMOCRATIC PARTY
14,RLD,20,15086428,684434,1,0,1,0.0,0,0.02,0.51,16,Kerala,2004,RASHTRIYA LOK DAL
14,SLAP,20,15086428,644614,1,0,1,0.0,0,0.02,0.46,17,Kerala,2004,
14,INC,1,31820,31820,1,0,0,0.0,0,48.79,48.79,2,Lakshadweep,2004,INDIA NATIONAL CONGRESS
14,JD(U),1,31820,31820,1,1,0,100.0,100,49.02,49.02,1,Lakshadweep,2004,JANATA DAL (UNITED)
14,JP,1,31820,31820,1,0,1,0.0,0,1.47,1.47,3,Lakshadweep,2004,JANATA PARTY
14,SP,1,31820,31820,1,0,1,0.0,0,0.72,0.72,4,Lakshadweep,2004,SAMAJWADI PARTY
14,AB,543,389779784,271544,1,0,1,0.0,0,0,0.05,40,Lok_Sabha,2004,
14,ABCD(A),543,389779784,1432175,2,0,2,0.0,0,0.01,1.36,41,Lok_Sabha,2004,
14,ABDBM,543,389779784,570822,1,0,1,0.0,0,0,1.35,42,Lok_Sabha,2004,
14,ABHM,543,389779784,17513376,33,0,33,0.0,0,0.02,0.5,43,Lok_Sabha,2004,AKHIL BHARAT HINDU MAHASABHA
14,ABHS,543,389779784,347972,1,0,0,0.0,0,0.02,26.5,44,Lok_Sabha,2004,AKHIL BHARATIYA SENA
14,ABJS,543,389779784,4308671,7,0,7,0.0,0,0,0.23,45,Lok_Sabha,2004,
14,ABLTASJM,543,389779784,466464,1,0,1,0.0,0,0,1.29,46,Lok_Sabha,2004,
14,ABLTP,543,389779784,697484,1,0,1,0.0,0,0,0.11,47,Lok_Sabha,2004,
14,ABRAHP,543,389779784,580105,1,0,1,0.0,0,0,0.48,48,Lok_Sabha,2004,
14,ABRS,543,389779784,1255663,2,0,2,0.0,0,0,0.17,49,Lok_Sabha,2004,
14,AC,543,389779784,221554,1,0,0,0.0,0,0.02,34.54,50,Lok_Sabha,2004,ARUNACHAL CONGRESS
14,AD,543,389779784,40275331,86,0,86,0.0,0,0.22,2.1,51,Lok_Sabha,2004,AKALI DAL
14,ADMK,543,389779784,24011938,33,0,0,0.0,0,2.19,35.59,52,Lok_Sabha,2004,ALL INDIA ANNA DRAVIDA MUNNETRA KAZHAGAM
14,AGP,543,389779784,8796869,12,2,4,16.666666666666668,0.37,0.53,23.53,25,Lok_Sabha,2004,ASOM GANA PARISHAD
14,AIFB,543,389779784,6111492,10,3,7,30.0,0.55,0.35,22.34,21,Lok_Sabha,2004,ALL INDIA FORWARD BLOC
14,AIMF,543,389779784,698106,1,0,1,0.0,0,0,0.7,53,Lok_Sabha,2004,
14,AIMIM,543,389779784,1960025,2,1,1,50.0,0.18,0.11,21.29,28,Lok_Sabha,2004,ALL INDIA MAJLIS-E ITHEHAD-UL MUSLIMEEN
14,AITC,543,389779784,25215690,33,2,7,6.0606060606060606,0.37,2.07,32.01,26,Lok_Sabha,2004,ALL INDIA TRINAMOOL CONGRESS
14,AJSU,543,389779784,3031554,5,0,5,0.0,0,0.04,5.21,54,Lok_Sabha,2004,ALL JHARKHAND STUDENTS UNION
14,AKMDMP,543,389779784,763829,1,0,1,0.0,0,0,0.28,55,Lok_Sabha,2004,
14,AMB,543,389779784,4508285,7,0,7,0.0,0,0.01,0.85,56,Lok_Sabha,2004,
14,ANC,543,389779784,819201,1,0,1,0.0,0,0,0.1,57,Lok_Sabha,2004,
14,AP,543,389779784,816726,1,0,1,0.0,0,0,0.04,58,Lok_Sabha,2004,
14,ARP,543,389779784,5065591,7,0,7,0.0,0,0.01,0.62,59,Lok_Sabha,2004,
14,ASDC,543,389779784,401377,1,0,0,0.0,0,0.03,25.36,60,Lok_Sabha,2004,AUTONOMOUS STATE DEMAND COMMITTEE
14,ASP,543,389779784,5798747,9,0,9,0.0,0,0.01,0.36,61,Lok_Sabha,2004,
14,BBM,543,389779784,11757264,16,0,15,0.0,0,0.11,3.65,62,Lok_Sabha,2004,BHARIPA BAHUJAN MAHASANGH
14,BBP,543,389779784,1522353,2,0,2,0.0,0,0,0.14,63,Lok_Sabha,2004,
14,BED,543,389779784,694492,1,0,1,0.0,0,0,0.62,64,Lok_Sabha,2004,
14,BEP,543,389779784,1389751,2,0,2,0.0,0,0,0.88,65,Lok_Sabha,2004,
14,BGTD,543,389779784,8154152,11,0,11,0.0,0,0.01,0.24,66,Lok_Sabha,2004,
14,BJD,543,389779784,9937831,12,11,0,91.66666666666667,2.03,1.3,51.15,9,Lok_Sabha,2004,BIJU JANATA DAL
14,BJP,543,389779784,55253498,364,138,57,37.91208791208791,25.41,22.16,156.32,2,Lok_Sabha,2004,BHARATIYA JANATA PARTY
14,BJVP,543,389779784,816726,1,0,1,0.0,0,0,0.07,67,Lok_Sabha,2004,
14,BKD,543,389779784,6012549,9,0,9,0.0,0,0.01,0.88,68,Lok_Sabha,2004,BAHUJAN KISAN DAL
14,BKLJP,543,389779784,616628,1,0,1,0.0,0,0,0.33,69,Lok_Sabha,2004,
14,BKRP,543,389779784,4599971,7,0,7,0.0,0,0,0.27,70,Lok_Sabha,2004,
14,BLKD,543,389779784,686599,1,0,1,0.0,0,0,0.33,71,Lok_Sabha,2004,
14,BLP,543,389779784,704435,1,0,1,0.0,0,0,0.25,72,Lok_Sabha,2004,
14,BMP(AI),543,389779784,719918,1,0,1,0.0,0,0,0.08,73,Lok_Sabha,2004,
14,BMSM,543,389779784,2160577,3,0,3,0.0,0,0,0.38,74,Lok_Sabha,2004,
14,BMVP,543,389779784,1823777,2,0,2,0.0,0,0.01,1.33,75,Lok_Sabha,2004,
14,BNP,543,389779784,1849046,4,1,3,25.0,0.18,0.04,9.25,29,Lok_Sabha,2004,BHARATIYA NAVSHAKTI PARTY
14,BNRP,543,389779784,1243991,2,0,2,0.0,0,0,0.13,76,Lok_Sabha,2004,
14,BPSGKD,543,389779784,717698,1,0,1,0.0,0,0,0.24,77,Lok_Sabha,2004,
14,BPSP,543,389779784,666398,1,0,1,0.0,0,0.02,12.97,78,Lok_Sabha,2004,
14,BPTP,543,389779784,1190814,1,0,1,0.0,0,0,0.05,79,Lok_Sabha,2004,
14,BRP,543,389779784,450929,1,0,1,0.0,0,0,2.54,80,Lok_Sabha,2004,BHARATIYA RASHTRIYA PARTY
14,BRPP,543,389779784,7820900,10,0,10,0.0,0,0,0.21,81,Lok_Sabha,2004,
14,BSDP,543,389779784,618721,1,0,1,0.0,0,0,0.07,82,Lok_Sabha,2004,
14,BSJM,543,389779784,268670,1,0,1,0.0,0,0,0.19,83,Lok_Sabha,2004,
14,BSK,543,389779784,633685,1,0,1,0.0,0,0,0.06,84,Lok_Sabha,2004,
14,BSP,543,389779784,56711618,435,19,358,4.367816091954023,3.5,5.33,36.62,6,Lok_Sabha,2004,BAHUJAN SAMAJ PARTY
14,BVP,543,389779784,1423380,2,0,2,0.0,0,0,0.32,85,Lok_Sabha,2004,
14,CPI,543,389779784,15226241,34,10,19,29.41176470588235,1.84,1.41,36.02,10,Lok_Sabha,2004,COMMUNIST PART OF INDIA
14,CPI(ML)(L),543,389779784,26552547,65,0,63,0.0,0,0.33,4.83,86,Lok_Sabha,2004,COMMUNIST PARTY OF INDIA  (MARXIST-LENINIST)
14,CPM,543,389779784,31323768,69,43,15,62.31884057971015,7.92,5.66,70.46,3,Lok_Sabha,2004,COMMUNIST PARTY OF INDIA (MARXIST)
14,CSP,543,389779784,2043018,3,0,3,0.0,0,0.01,1.21,87,Lok_Sabha,2004,
14,DBP,543,389779784,1642556,3,0,3,0.0,0,0,0.06,88,Lok_Sabha,2004,
14,DBSP,543,389779784,1504934,2,0,2,0.0,0,0,0.45,89,Lok_Sabha,2004,
14,DMK,543,389779784,12129147,16,16,0,100.0,2.95,1.81,58.24,7,Lok_Sabha,2004,DRAVIDA MUMMETRA KAZHAGAM
14,EKD(UP),543,389779784,1310960,2,0,2,0.0,0,0,0.15,90,Lok_Sabha,2004,
14,ES,543,389779784,2517510,3,0,3,0.0,0,0.03,5.04,91,Lok_Sabha,2004,
14,EU,543,389779784,348546,1,0,1,0.0,0,0,1.87,92,Lok_Sabha,2004,
14,FCI,543,389779784,818927,1,0,1,0.0,0,0,0.13,93,Lok_Sabha,2004,
14,FPM,543,389779784,416406,1,0,0,0.0,0,0.02,21.18,94,Lok_Sabha,2004,FEDERAL PARTY OF MANIPUR
14,GGP,543,389779784,18817534,31,0,29,0.0,0,0.18,3.83,95,Lok_Sabha,2004,GONDVANA GANTANTRA PARTY
14,HEAP,543,389779784,769018,1,0,1,0.0,0,0,0.08,96,Lok_Sabha,2004,
14,HJP,543,389779784,3628074,4,0,4,0.0,0,0,0.48,97,Lok_Sabha,2004,
14,HM,543,389779784,1553849,1,0,1,0.0,0,0,0.09,98,Lok_Sabha,2004,
14,HVP,543,389779784,7356259,9,0,8,0.0,0,0.13,6.88,99,Lok_Sabha,2004,HARYANA VIKAS PARTY
14,IBSP,543,389779784,705737,1,0,1,0.0,0,0,0.14,100,Lok_Sabha,2004,
14,IFDP,543,389779784,745871,1,1,0,100.0,0.18,0.07,34.38,30,Lok_Sabha,2004,INDIAN FEDERAL DEMOCRATIC PARTY
14,IJP,543,389779784,18919660,29,0,29,0.0,0,0.02,0.36,101,Lok_Sabha,2004,
14,INC,543,389779784,55850189,417,145,82,34.77218225419664,26.7,26.53,185.15,1,Lok_Sabha,2004,INDIA NATIONAL CONGRESS
14,IND,543,389779784,389779784,2385,5,2370,0.20964360587002095,0.92,4.25,4.25,15,Lok_Sabha,2004,INDEPENDENT
14,INL,543,389779784,3773661,4,0,4,0.0,0,0.01,0.53,102,Lok_Sabha,2004,INDIAN NATIONAL LEAGUE
14,INLD,543,389779784,10825347,20,0,14,0.0,0,0.5,17.89,103,Lok_Sabha,2004,INDIAN NATIONAL LOK DAL
14,JCP,543,389779784,737119,1,0,1,0.0,0,0,0.09,104,Lok_Sabha,2004,
14,JD(S),543,389779784,25274432,43,3,24,6.976744186046512,0.55,1.47,22.68,22,Lok_Sabha,2004,JANATA DAL (SECULAR)
14,JD(U),543,389779784,26690249,73,8,44,10.95890410958904,1.47,2.35,34.26,12,Lok_Sabha,2004,JANATA DAL (UNITED)
14,JDP,543,389779784,5247268,7,0,7,0.0,0,0.03,2.59,105,Lok_Sabha,2004,
14,JHP,543,389779784,2987803,3,0,3,0.0,0,0,0.29,106,Lok_Sabha,2004,
14,JHSP,543,389779784,901616,1,0,1,0.0,0,0,0.15,107,Lok_Sabha,2004,
14,JJ,543,389779784,934548,1,0,1,0.0,0,0,0.08,108,Lok_Sabha,2004,
