Assembly_No,Party,Total_Seats_in_Assembly,Total_Votes_in_Assembly,Total_Votes_in_Contested_Seats,Total_Candidates,Winners,Deposits_Lost,Strike_Rate,Seat_Share,Vote_Share_in_Assembly,Vote_Share_in_Contested_Seats,position,State_Name,Year,Expanded_Party_Name
16,BVA,4128,552873786,992280,6,0,1,0.0,0,0.05,29.59,158,Lok_Sabha,2014,BAHUJAN VIKAS AAGHADI
16,BVLP,4128,552873786,968519,10,0,10,0.0,0,0,0.02,159,Lok_Sabha,2014,
16,BVM,4128,552873786,7652033,48,0,48,0.0,0,0.01,0.6,160,Lok_Sabha,2014,
16,BYS,4128,552873786,6231674,48,0,48,0.0,0,0.01,0.62,161,Lok_Sabha,2014,
16,BaSaP,4128,552873786,1916663,10,0,10,0.0,0,0,0.3,162,Lok_Sabha,2014,
16,BaVaP,4128,552873786,2010931,10,0,10,0.0,0,0,0.21,163,Lok_Sabha,2014,
16,BhJaSP,4128,552873786,2001309,18,0,18,0.0,0,0,0.17,164,Lok_Sabha,2014,
16,BhNP,4128,552873786,1029816,5,0,5,0.0,0,0,0.19,165,Lok_Sabha,2014,
16,BhNaP,4128,552873786,990230,8,0,8,0.0,0,0,0.14,166,Lok_Sabha,2014,
16,BhSMP,4128,552873786,7967119,60,0,60,0.0,0,0,0.2,167,Lok_Sabha,2014,
16,CPI,4128,552873786,31274064,572,21,472,3.6713286713286712,0.51,0.83,14.7,23,Lok_Sabha,2014,COMMUNIST PART OF INDIA
16,CPI(ML)(L),4128,552873786,38571296,619,3,610,0.48465266558966075,0.07,0.18,2.61,44,Lok_Sabha,2014,COMMUNIST PARTY OF INDIA  (MARXIST-LENINIST)
16,CPIM,4128,552873786,28904960,321,0,321,0.0,0,0.02,0.4,168,Lok_Sabha,2014,
16,CPM,4128,552873786,43975908,714,118,370,16.526610644257705,2.86,3.25,40.81,5,Lok_Sabha,2014,COMMUNIST PARTY OF INDIA (MARXIST)
16,CSM,4128,552873786,11272843,82,0,82,0.0,0,0.01,0.37,169,Lok_Sabha,2014,
16,DABAP,4128,552873786,2333512,14,0,14,0.0,0,0,0.33,170,Lok_Sabha,2014,
16,DBSP,4128,552873786,5148096,45,0,45,0.0,0,0,0.1,171,Lok_Sabha,2014,
16,DCP,4128,552873786,1007110,9,0,9,0.0,0,0,0.08,172,Lok_Sabha,2014,
16,DESEP,4128,552873786,1083624,6,0,6,0.0,0,0,0.12,173,Lok_Sabha,2014,
16,DFBL,4128,552873786,4011819,24,0,24,0.0,0,0,0.44,174,Lok_Sabha,2014,
16,DMDK,4128,552873786,14433191,84,0,59,0.0,0,0.38,14.39,175,Lok_Sabha,2014,DESIYA MURPOKKU DRAVIDA KAZHAGAM
16,DMK,4128,552873786,33606313,234,5,47,2.1367521367521367,0.12,1.69,27.79,39,Lok_Sabha,2014,DRAVIDA MUMMETRA KAZHAGAM
16,DND,4128,552873786,1198369,5,0,5,0.0,0,0,0.34,176,Lok_Sabha,2014,
16,DNP,4128,552873786,950063,5,0,5,0.0,0,0,0.58,177,Lok_Sabha,2014,
16,DPPS,4128,552873786,1157346,8,0,8,0.0,0,0,0.12,178,Lok_Sabha,2014,
16,DaP,4128,552873786,1053288,6,0,6,0.0,0,0,0.21,179,Lok_Sabha,2014,
16,DaVP,4128,552873786,913280,7,0,7,0.0,0,0,0.1,180,Lok_Sabha,2014,
16,EKSP,4128,552873786,1961478,10,0,10,0.0,0,0,0.27,181,Lok_Sabha,2014,
16,ESKP,4128,552873786,979873,5,0,5,0.0,0,0,0.3,182,Lok_Sabha,2014,
16,ETMK,4128,552873786,1026048,6,0,6,0.0,0,0,0.29,183,Lok_Sabha,2014,
16,GGP,4128,552873786,24445825,195,0,195,0.0,0,0.05,1.23,184,Lok_Sabha,2014,GONDVANA GANTANTRA PARTY
16,GOA,4128,552873786,409457,20,0,20,0.0,0,0,0.13,185,Lok_Sabha,2014,
16,GRIP,4128,552873786,1237579,7,0,7,0.0,0,0,0.21,186,Lok_Sabha,2014,
16,GSRP,4128,552873786,409457,20,0,20,0.0,0,0,0.19,187,Lok_Sabha,2014,
16,GaAP,4128,552873786,8303987,67,0,67,0.0,0,0,0.28,188,Lok_Sabha,2014,
16,HEP,4128,552873786,453324,1,0,1,0.0,0,0,0.12,189,Lok_Sabha,2014,
16,HJCBL,4128,552873786,2434032,18,7,5,38.888888888888886,0.17,0.13,28.89,36,Lok_Sabha,2014,HARYANA JANHIT CONGRESS (BL)
16,HJP,4128,552873786,13079846,106,0,106,0.0,0,0.01,0.36,190,Lok_Sabha,2014,
16,HKRD,4128,552873786,3159634,26,0,26,0.0,0,0,0.21,191,Lok_Sabha,2014,
16,HND,4128,552873786,5907569,43,0,43,0.0,0,0,0.15,192,Lok_Sabha,2014,
16,HSCP,4128,552873786,894997,6,0,6,0.0,0,0,0.1,193,Lok_Sabha,2014,
16,HVD,4128,552873786,1781186,13,0,13,0.0,0,0,0.44,194,Lok_Sabha,2014,
16,HiPPa,4128,552873786,1078173,6,0,6,0.0,0,0,0.82,195,Lok_Sabha,2014,
16,HiSP,4128,552873786,797989,17,0,17,0.0,0,0,0.12,196,Lok_Sabha,2014,
16,IBSP,4128,552873786,1126092,5,0,5,0.0,0,0,0.09,197,Lok_Sabha,2014,
16,IBSPK,4128,552873786,2179302,18,0,18,0.0,0,0,0.09,198,Lok_Sabha,2014,
16,ICSP,4128,552873786,6869984,41,0,41,0.0,0,0,0.21,199,Lok_Sabha,2014,
16,IJP,4128,552873786,1166292,7,0,7,0.0,0,0,0.09,200,Lok_Sabha,2014,
16,IKL,4128,552873786,2208079,18,0,18,0.0,0,0,0.23,201,Lok_Sabha,2014,
16,ILP(AP),4128,552873786,2372651,14,0,14,0.0,0,0,0.27,202,Lok_Sabha,2014,
16,INC,4128,552873786,64572448,3623,550,1235,15.180789401048855,13.32,19.3,165.27,2,Lok_Sabha,2014,INDIA NATIONAL CONGRESS
16,IND,4128,552873786,552873786,23391,60,23215,0.25650891368475054,1.45,3.03,3.03,12,Lok_Sabha,2014,INDEPENDENT
16,INL,4128,552873786,4192698,20,0,20,0.0,0,0,0.28,203,Lok_Sabha,2014,INDIAN NATIONAL LEAGUE
16,INLD,4128,552873786,11491280,90,16,37,17.77777777777778,0.39,0.51,24.36,27,Lok_Sabha,2014,INDIAN NATIONAL LOK DAL
16,IOP,4128,552873786,1198369,5,0,5,0.0,0,0,0.05,204,Lok_Sabha,2014,
16,IPFT,4128,552873786,2008836,60,0,60,0.0,0,0,1.05,205,Lok_Sabha,2014,INDIGENOUSN PEOPLE'S FRONT OF TRIPURA
16,IPGP,4128,552873786,3180496,24,0,24,0.0,0,0,0.11,206,Lok_Sabha,2014,
16,IPP,4128,552873786,1011634,5,0,5,0.0,0,0,0.21,207,Lok_Sabha,2014,
16,ISSP,4128,552873786,3832328,20,0,20,0.0,0,0,0.44,208,Lok_Sabha,2014,
16,IUC,4128,552873786,3599602,21,0,21,0.0,0,0,0.38,209,Lok_Sabha,2014,
16,IUML,4128,552873786,19260641,170,11,152,6.470588235294118,0.27,0.2,5.71,30,Lok_Sabha,2014,INDIAN UNION MUSLIM LEAGUE
16,IVD,4128,552873786,1484160,10,0,10,0.0,0,0,0.17,210,Lok_Sabha,2014,
16,IVP,4128,552873786,990114,6,0,6,0.0,0,0,0.04,211,Lok_Sabha,2014,
16,JAP,4128,552873786,2032804,12,0,12,0.0,0,0,0.11,212,Lok_Sabha,2014,JANATA PARTY
16,JBSP,4128,552873786,795224,6,3,2,50.0,0.07,0.04,27.11,45,Lok_Sabha,2014,JAI BHARAT SAMANTA PARTY
16,JD(S),4128,552873786,32796554,256,15,191,5.859375,0.36,0.67,11.37,28,Lok_Sabha,2014,JANATA DAL (SECULAR)
16,JD(U),4128,552873786,42339619,626,18,537,2.8753993610223643,0.44,1.08,14.15,25,Lok_Sabha,2014,JANATA DAL (UNITED)
16,JDP,4128,552873786,17340448,127,0,127,0.0,0,0.02,0.63,213,Lok_Sabha,2014,
16,JDR,4128,552873786,7986192,54,0,54,0.0,0,0.01,0.67,214,Lok_Sabha,2014,
16,JGP,4128,552873786,7329410,56,0,56,0.0,0,0,0.38,215,Lok_Sabha,2014,
16,JHAP,4128,552873786,3856455,21,0,21,0.0,0,0,0.32,216,Lok_Sabha,2014,
16,JHP,4128,552873786,970520,6,0,6,0.0,0,0,1.52,217,Lok_Sabha,2014,
16,JJ,4128,552873786,1009119,6,0,6,0.0,0,0,0.15,218,Lok_Sabha,2014,
16,JKM,4128,552873786,994700,5,0,5,0.0,0,0,0.27,219,Lok_Sabha,2014,
16,JKN,4128,552873786,1150883,46,5,3,10.869565217391305,0.12,0.07,34.45,40,Lok_Sabha,2014,JAMMU & KASHMIR NATIONAL CONFERENCE
16,JKNPP,4128,552873786,6754359,156,0,156,0.0,0,0.01,0.84,220,Lok_Sabha,2014,JAMMU & KASHMIR NATIONAL PANTHERS PARTY
16,JKP,4128,552873786,3389000,23,2,19,8.695652173913043,0.05,0.04,6.02,48,Lok_Sabha,2014,ALL INDIA JHARKHAND PARTY
16,JKP(N),4128,552873786,3355063,19,0,19,0.0,0,0,0.5,221,Lok_Sabha,2014,JHARKHAND PARTY (NAREN)
16,JKPDP,4128,552873786,3443542,83,41,33,49.397590361445786,0.99,0.13,21.26,15,Lok_Sabha,2014,JAMMU & KASHMIR PEOPLES DEMOCRATIC PARTY
16,JM,4128,552873786,1278863,9,0,9,0.0,0,0,0.23,222,Lok_Sabha,2014,JAN MORCHA
16,JMBP,4128,552873786,16819753,281,0,281,0.0,0,0.01,0.34,223,Lok_Sabha,2014,
16,JMM,4128,552873786,18387826,133,9,110,6.7669172932330826,0.22,0.3,8.91,32,Lok_Sabha,2014,JHARKHAND MUKTI MORCHA
16,JMM(U),4128,552873786,1103662,6,0,6,0.0,0,0,0.32,224,Lok_Sabha,2014,
16,JND,4128,552873786,990230,8,0,8,0.0,0,0,0.48,225,Lok_Sabha,2014,
16,JPC,4128,552873786,465943,15,1,11,6.666666666666667,0.02,0.01,15.27,53,Lok_Sabha,2014,JAMMU & KASHMIR PEOPLE CONFERENCE
16,JPJD,4128,552873786,4493262,30,0,30,0.0,0,0,0.61,226,Lok_Sabha,2014,
16,JPS,4128,552873786,10958217,67,0,67,0.0,0,0.01,0.44,227,Lok_Sabha,2014,
16,JRPa,4128,552873786,1966132,10,0,10,0.0,0,0,0.2,228,Lok_Sabha,2014,
16,JSEP,4128,552873786,2907832,15,0,15,0.0,0,0,0.23,229,Lok_Sabha,2014,
16,JSK,4128,552873786,979401,5,0,5,0.0,0,0,0.46,230,Lok_Sabha,2014,
16,JSMP,4128,552873786,1101277,10,0,10,0.0,0,0,0.03,231,Lok_Sabha,2014,
16,JVBP,4128,552873786,2601511,16,0,16,0.0,0,0,0.16,232,Lok_Sabha,2014,
16,JVD,4128,552873786,2074009,12,0,12,0.0,0,0,0.52,233,Lok_Sabha,2014,
16,JVM,4128,552873786,15416221,95,4,74,4.2105263157894735,0.1,0.29,10.24,42,Lok_Sabha,2014,JHARKHAND VIKAS MORCHA (PRAJATANTRIK)
16,JaRaP,4128,552873786,1039511,5,0,5,0.0,0,0,0.24,234,Lok_Sabha,2014,
16,JaRaPa,4128,552873786,979873,5,0,5,0.0,0,0,0.13,235,Lok_Sabha,2014,
16,JaSPa,4128,552873786,31660789,189,0,188,0.0,0,0.04,0.64,236,Lok_Sabha,2014,
16,JanSP,4128,552873786,1176428,9,0,9,0.0,0,0,0.08,237,Lok_Sabha,2014,
16,JeSM,4128,552873786,3361808,21,0,21,0.0,0,0,0.31,238,Lok_Sabha,2014,
16,KAP,4128,552873786,11022102,80,0,80,0.0,0,0.01,0.3,239,Lok_Sabha,2014,
16,KCVP,4128,552873786,1073957,8,0,8,0.0,0,0,0.07,240,Lok_Sabha,2014,KANNADA CHALAVALI VATAL PAKSHA
16,KDC,4128,552873786,1455003,8,0,8,0.0,0,0,0.09,241,Lok_Sabha,2014,
16,KEC(M),4128,552873786,830184,7,7,0,100.0,0.17,0.08,51.01,37,Lok_Sabha,2014,KERALA CONGRESS (M)
16,KMBS,4128,552873786,1812504,10,0,10,0.0,0,0,0.43,242,Lok_Sabha,2014,
16,KOKD,4128,552873786,1008946,7,0,7,0.0,0,0,0.84,243,Lok_Sabha,2014,
16,KS,4128,552873786,2976390,20,0,20,0.0,0,0,0.71,244,Lok_Sabha,2014,
16,KVD,4128,552873786,2612485,19,0,19,0.0,0,0,0.29,245,Lok_Sabha,2014,
16,LB,4128,552873786,7311440,83,0,83,0.0,0,0,0.18,246,Lok_Sabha,2014,
16,LD,4128,552873786,18550969,122,0,122,0.0,0,0.01,0.26,247,Lok_Sabha,2014,
16,LJP,4128,552873786,6200203,43,34,0,79.06976744186046,0.82,0.42,37.01,16,Lok_Sabha,2014,LOK JAN SHAKTI PARTY
16,LKJP,4128,552873786,2692061,18,0,18,0.0,0,0,0.37,248,Lok_Sabha,2014,
16,LPI(V),4128,552873786,1026884,5,0,5,0.0,0,0,0.19,249,Lok_Sabha,2014,
16,LPR,4128,552873786,3358726,27,0,27,0.0,0,0,0.13,250,Lok_Sabha,2014,
16,LPSP,4128,552873786,2978300,16,0,16,0.0,0,0,0.45,251,Lok_Sabha,2014,
16,LS,4128,552873786,1008111,8,0,8,0.0,0,0,0.37,252,Lok_Sabha,2014,LOK SHAKTI
16,LSP,4128,552873786,7616865,45,0,45,0.0,0,0.03,2.22,253,Lok_Sabha,2014,LOK SATTA PARTY
16,LSWP,4128,552873786,1814712,15,0,15,0.0,0,0,0.15,254,Lok_Sabha,2014,LOKTANTRIK SAMAJWADI PARTY
16,LoRP,4128,552873786,2181251,14,0,14,0.0,0,0,0.07,255,Lok_Sabha,2014,
16,MADP,4128,552873786,3086729,15,0,15,0.0,0,0,0.51,256,Lok_Sabha,2014,
16,MAHP,4128,552873786,990230,8,0,8,0.0,0,0,0.21,257,Lok_Sabha,2014,
16,MAMAK,4128,552873786,1023256,6,0,0,0.0,0,0.04,23.07,258,Lok_Sabha,2014,MANITHANEYA MAKKAL KATCHI
16,MBCOI,4128,552873786,8709743,45,0,45,0.0,0,0,0.22,259,Lok_Sabha,2014,
16,MBT,4128,552873786,4331199,26,0,26,0.0,0,0,0.26,260,Lok_Sabha,2014,MAJLIS BACHAO TAHREEK
16,MCO,4128,552873786,1143889,6,0,4,0.0,0,0.02,9.63,261,Lok_Sabha,2014,MARXIST CO-ORDINATION
16,MCPI,4128,552873786,6071276,35,0,35,0.0,0,0,0.21,262,Lok_Sabha,2014,
16,MD,4128,552873786,2894858,15,0,15,0.0,0,0,0.79,263,Lok_Sabha,2014,
16,MDMK,4128,552873786,7433457,42,0,16,0.0,0,0.26,19.02,264,Lok_Sabha,2014,MARUMALARCHI DRAVIDA MUNNETRA KAZHAGAM
16,MDPF,4128,552873786,640829,32,0,32,0.0,0,0,0.31,265,Lok_Sabha,2014,
16,MEDP,4128,552873786,3134284,25,0,25,0.0,0,0,0.33,266,Lok_Sabha,2014,
16,MHD,4128,552873786,858905,6,0,6,0.0,0,0,0.29,267,Lok_Sabha,2014,
16,MKUP,4128,552873786,1102713,5,0,5,0.0,0,0,0.03,268,Lok_Sabha,2014,
16,MMKA,4128,552873786,7052720,42,0,42,0.0,0,0,0.12,269,Lok_Sabha,2014,
16,MMM,4128,552873786,1049605,6,0,6,0.0,0,0,0.42,270,Lok_Sabha,2014,
16,MNDP,4128,552873786,6392015,40,0,40,0.0,0,0,0.18,271,Lok_Sabha,2014,
16,MNS,4128,552873786,9243310,60,0,56,0.0,0,0.13,7.65,272,Lok_Sabha,2014,MAHARASHTRA NAVNIRMAN SENA
16,MOP,4128,552873786,970443,5,0,5,0.0,0,0,0.56,273,Lok_Sabha,2014,
16,MOSP,4128,552873786,1844138,11,0,11,0.0,0,0,0.27,274,Lok_Sabha,2014,
16,MPS(T),4128,552873786,10268651,60,0,60,0.0,0,0,0.13,275,Lok_Sabha,2014,
16,MVA,4128,552873786,3333194,18,0,18,0.0,0,0,0.11,276,Lok_Sabha,2014,
16,MaJP,4128,552873786,1029816,5,0,5,0.0,0,0,0.1,277,Lok_Sabha,2014,
16,MaSP,4128,552873786,4576032,28,0,28,0.0,0,0,0.48,278,Lok_Sabha,2014,
16,MaSPa,4128,552873786,1114848,5,0,5,0.0,0,0,0.22,279,Lok_Sabha,2014,
16,MwSP,4128,552873786,7073028,36,0,36,0.0,0,0,0.25,280,Lok_Sabha,2014,
16,NADP,4128,552873786,9018917,111,0,111,0.0,0,0,0.18,281,Lok_Sabha,2014,
16,NAJC,4128,552873786,2455938,18,0,18,0.0,0,0,0.09,282,Lok_Sabha,2014,
16,NAP,4128,552873786,17564395,86,0,86,0.0,0,0.01,0.21,283,Lok_Sabha,2014,
16,NBDP,4128,552873786,9590008,59,0,59,0.0,0,0,0.17,284,Lok_Sabha,2014,
16,NBNP,4128,552873786,971226,7,0,7,0.0,0,0,0.05,285,Lok_Sabha,2014,
16,NCP,4128,552873786,25808470,255,32,118,12.549019607843137,0.78,1.56,33.42,17,Lok_Sabha,2014,NATIONAL CONGRESS PARTY
16,NDEP,4128,552873786,968513,8,0,8,0.0,0,0,0.37,286,Lok_Sabha,2014,
16,NEP,4128,552873786,2891627,15,0,15,0.0,0,0,0.1,287,Lok_Sabha,2014,
16,NIP,4128,552873786,2138923,14,0,14,0.0,0,0,0.24,288,Lok_Sabha,2014,
16,NJC,4128,552873786,825130,5,0,5,0.0,0,0,0.18,289,Lok_Sabha,2014,
16,NLP,4128,552873786,6530662,51,0,51,0.0,0,0,0.17,290,Lok_Sabha,2014,LOKTANTRIK PARTY PEOPLES
16,NMK,4128,552873786,1009598,6,0,6,0.0,0,0,0.25,291,Lok_Sabha,2014,
16,NNP,4128,552873786,1003611,5,0,5,0.0,0,0,0.04,292,Lok_Sabha,2014,
16,NOC,4128,552873786,2365847,12,0,12,0.0,0,0,0.05,293,Lok_Sabha,2014,
16,NOTA,4128,552873786,64860587,4128,1,4126,0.02422480620155039,0.02,1.08,9.24,54,Lok_Sabha,2014,
16,NP,4128,552873786,1026884,5,0,5,0.0,0,0,0.08,294,Lok_Sabha,2014,
16,NPEP,4128,552873786,4863502,72,22,41,30.555555555555557,0.53,0.1,11.83,21,Lok_Sabha,2014,NATIONAL PEOPLE'S PARTY
16,NPF,4128,552873786,1181269,88,61,17,69.31818181818181,1.48,0.18,84.15,11,Lok_Sabha,2014,NAGA PEOPLE'S FRONT
16,NPT,4128,552873786,1237579,7,0,7,0.0,0,0,0.12,295,Lok_Sabha,2014,NAVODYAM PARTY
16,NRSN,4128,552873786,978392,6,0,6,0.0,0,0,0.18,296,Lok_Sabha,2014,
16,NSBP,4128,552873786,1349190,7,0,7,0.0,0,0,0.28,297,Lok_Sabha,2014,
16,NTP,4128,552873786,973953,6,0,6,0.0,0,0,0.33,298,Lok_Sabha,2014,
16,NYP,4128,552873786,2159231,12,0,12,0.0,0,0,0.05,299,Lok_Sabha,2014,
16,NaLP,4128,552873786,842663,6,0,6,0.0,0,0,0.36,300,Lok_Sabha,2014,
16,PAP,4128,552873786,980265,7,0,7,0.0,0,0,0.07,301,Lok_Sabha,2014,
16,PBI,4128,552873786,2821393,20,0,20,0.0,0,0,0.23,302,Lok_Sabha,2014,
16,PCHVP,4128,552873786,2102662,14,0,14,0.0,0,0.01,1.37,303,Lok_Sabha,2014,
16,PDS,4128,552873786,8647770,49,0,49,0.0,0,0,0.26,304,Lok_Sabha,2014,
16,PECP,4128,552873786,45192385,291,0,290,0.0,0,0.09,1.15,305,Lok_Sabha,2014,PEACE PARTY
16,PG,4128,552873786,992795,6,0,6,0.0,0,0,0.73,306,Lok_Sabha,2014,
16,PGSP,4128,552873786,1765455,10,0,10,0.0,0,0,0.23,307,Lok_Sabha,2014,
16,PHRC,4128,552873786,2655108,41,0,41,0.0,0,0,0.18,308,Lok_Sabha,2014,
16,PLP,4128,552873786,1176428,9,0,9,0.0,0,0,0.12,309,Lok_Sabha,2014,
16,PMK,4128,552873786,9086001,78,4,45,5.128205128205129,0.1,0.33,20.07,43,Lok_Sabha,2014,PATTALI MAKKAL KATCHI
16,PMSP,4128,552873786,8744451,47,0,47,0.0,0,0.01,0.45,310,Lok_Sabha,2014,
16,PPA,4128,552873786,580764,60,3,50,5.0,0.07,0.01,7.86,46,Lok_Sabha,2014,PEOPLE'S PARTY OF ARUNACHAL
16,PPI,4128,552873786,1011634,5,0,5,0.0,0,0,0.4,311,Lok_Sabha,2014,
16,PPIS,4128,552873786,945642,6,0,6,0.0,0,0,0.03,312,Lok_Sabha,2014,
16,PPOI,4128,552873786,39954978,270,0,270,0.0,0,0.03,0.46,313,Lok_Sabha,2014,
16,PRCP,4128,552873786,11459727,68,0,68,0.0,0,0,0.17,314,Lok_Sabha,2014,
16,PRISM,4128,552873786,465943,15,0,15,0.0,0,0,0.58,315,Lok_Sabha,2014,
16,PRSP,4128,552873786,5616949,40,0,40,0.0,0,0,0.38,316,Lok_Sabha,2014,
16,PSJP,4128,552873786,834718,5,0,5,0.0,0,0,0.05,317,Lok_Sabha,2014,
16,PSS,4128,552873786,3426910,26,0,26,0.0,0,0,0.45,318,Lok_Sabha,2014,
16,PT,4128,552873786,1015251,6,0,0,0.0,0,0.05,25.78,319,Lok_Sabha,2014,PUTHIYA TAMILAGAM
16,PWPI,4128,552873786,3420372,18,2,10,11.11111111111111,0.05,0.09,14.55,49,Lok_Sabha,2014,PEASANTS AND WORKERS PARTY OF INDIA
16,QED,4128,552873786,8435882,45,0,41,0.0,0,0.06,4.2,320,Lok_Sabha,2014,QUAMI EKTA DAL
16,RAC,4128,552873786,2052090,10,0,10,0.0,0,0,0.22,321,Lok_Sabha,2014,
16,RADP,4128,552873786,3294233,23,0,23,0.0,0,0.01,1.16,322,Lok_Sabha,2014,
16,RAHM,4128,552873786,6127518,49,0,49,0.0,0,0,0.22,323,Lok_Sabha,2014,
16,RAIM,4128,552873786,1082730,7,0,7,0.0,0,0,1.51,324,Lok_Sabha,2014,
16,RAKP,4128,552873786,2412081,18,0,18,0.0,0,0,0.09,325,Lok_Sabha,2014,
16,RAPa,4128,552873786,1948285,12,0,12,0.0,0,0,0.17,326,Lok_Sabha,2014,
16,RBC,4128,552873786,1029717,9,0,9,0.0,0,0,0.61,327,Lok_Sabha,2014,
16,RBCP,4128,552873786,2034227,15,0,15,0.0,0,0,0.29,328,Lok_Sabha,2014,
16,RBHP,4128,552873786,3382027,28,0,28,0.0,0,0,0.05,329,Lok_Sabha,2014,
16,RBS,4128,552873786,1876886,12,0,12,0.0,0,0,0.15,330,Lok_Sabha,2014,
16,RCMP,4128,552873786,2115895,16,0,16,0.0,0,0,0.13,331,Lok_Sabha,2014,
16,RDHP,4128,552873786,1179968,7,0,7,0.0,0,0,0.35,332,Lok_Sabha,2014,
16,REP,4128,552873786,1313796,10,0,10,0.0,0,0,0.05,333,Lok_Sabha,2014,RASHTRIYA EKTA PARTY
16,RGD,4128,552873786,959420,5,0,5,0.0,0,0,0.12,334,Lok_Sabha,2014,
16,RGOP,4128,552873786,2239374,16,0,16,0.0,0,0,0.45,335,Lok_Sabha,2014,
16,RJ,4128,552873786,2009277,15,0,15,0.0,0,0,0.06,336,Lok_Sabha,2014,
16,RJAP,4128,552873786,1345645,10,0,10,0.0,0,0,0.03,337,Lok_Sabha,2014,
16,RJAVP,4128,552873786,985195,9,0,9,0.0,0,0,0.03,338,Lok_Sabha,2014,
16,RJD,4128,552873786,24361443,177,32,14,18.07909604519774,0.78,1.35,30.53,18,Lok_Sabha,2014,RASHTRIYA JANATA DAL
16,RJJM,4128,552873786,903561,6,0,6,0.0,0,0,0.79,339,Lok_Sabha,2014,
16,RJM,4128,552873786,712961,5,0,5,0.0,0,0,0.65,340,Lok_Sabha,2014,
16,RJNP,4128,552873786,8536214,49,0,49,0.0,0,0,0.21,341,Lok_Sabha,2014,
16,RJP(E),4128,552873786,1193358,9,0,9,0.0,0,0,0.22,342,Lok_Sabha,2014,
16,RJPK,4128,552873786,5072211,25,0,25,0.0,0,0,0.21,343,Lok_Sabha,2014,
16,RJVP,4128,552873786,3380998,24,0,24,0.0,0,0,0.24,344,Lok_Sabha,2014,
16,RKEP,4128,552873786,849055,7,0,7,0.0,0,0,0.15,345,Lok_Sabha,2014,
16,RKSP,4128,552873786,8465893,53,0,53,0.0,0,0.01,0.55,346,Lok_Sabha,2014,
16,RLD,4128,552873786,9348569,61,0,55,0.0,0,0.13,7.45,347,Lok_Sabha,2014,RASHTRIYA LOK DAL
16,RMGP,4128,552873786,3143171,24,0,24,0.0,0,0,0.09,348,Lok_Sabha,2014,
16,RMOP,4128,552873786,1320287,9,0,9,0.0,0,0,0.07,349,Lok_Sabha,2014,
16,RND,4128,552873786,2094470,11,0,11,0.0,0,0,0.3,350,Lok_Sabha,2014,
16,RP(K),4128,552873786,8696294,60,0,60,0.0,0,0.01,0.82,351,Lok_Sabha,2014,
16,RPC(S),4128,552873786,2338355,14,0,14,0.0,0,0,0.09,352,Lok_Sabha,2014,
16,RPD,4128,552873786,2042076,10,0,10,0.0,0,0.02,4.68,353,Lok_Sabha,2014,RASHTRIYA PARIVARTAN DAL
16,RPI,4128,552873786,12244426,99,0,99,0.0,0,0.02,0.72,354,Lok_Sabha,2014,REPUBLIC PARTY OF INDIA
16,RPI(A),4128,552873786,25467455,329,0,328,0.0,0,0.04,0.81,355,Lok_Sabha,2014,REPUBLICAN PARTY OF INDIA (A)
16,RPI(KH),4128,552873786,8161328,54,0,54,0.0,0,0,0.28,356,Lok_Sabha,2014,
16,RPIE,4128,552873786,949679,7,0,7,0.0,0,0,0.09,357,Lok_Sabha,2014,
16,RPP(LB),4128,552873786,1155169,9,0,9,0.0,0,0,0.1,358,Lok_Sabha,2014,
16,RPS,4128,552873786,1170783,7,0,7,0.0,0,0,0.38,359,Lok_Sabha,2014,
16,RRP,4128,552873786,1114848,5,0,5,0.0,0,0,0.2,360,Lok_Sabha,2014,AKHIL BHARATIYA RAM RAJYA PARISHAD
16,RSD,4128,552873786,1064286,5,0,5,0.0,0,0,0.06,361,Lok_Sabha,2014,
16,RSMD,4128,552873786,6892619,50,0,50,0.0,0,0.01,0.45,362,Lok_Sabha,2014,RASHTRIYA SAMANTA DAL
16,RSOSP,4128,552873786,1076674,5,0,5,0.0,0,0,0.1,363,Lok_Sabha,2014,
16,RSP,4128,552873786,6350006,42,7,9,16.666666666666668,0.17,0.3,26.19,38,Lok_Sabha,2014,REVOLUTIONARY SOCIALIST PARTY
16,RSPK(B),4128,552873786,994379,7,0,7,0.0,0,0.01,4.32,364,Lok_Sabha,2014,REVOLUTIONARY SOCIALIST PARTY OF KERALA (BOLSHEVIK)
16,RSPS,4128,552873786,5099595,32,3,26,9.375,0.07,0.08,8.98,47,Lok_Sabha,2014,RASHTRIYA SAMAJ PAKSHA
16,RSSDP,4128,552873786,1065526,6,0,6,0.0,0,0,0.31,365,Lok_Sabha,2014,
16,RSWD,4128,552873786,789800,6,0,6,0.0,0,0,0.89,366,Lok_Sabha,2014,
16,RTKP,4128,552873786,4288146,20,0,20,0.0,0,0,0.1,367,Lok_Sabha,2014,RASHTRIYA KRANTI PARTY
16,RUC,4128,552873786,8243993,47,0,47,0.0,0,0.01,0.68,368,Lok_Sabha,2014,
16,RVLP,4128,552873786,2001124,10,0,10,0.0,0,0,0.15,369,Lok_Sabha,2014,
16,RVMP,4128,552873786,1029816,5,0,5,0.0,0,0,0.14,370,Lok_Sabha,2014,
16,RVNP,4128,552873786,5172792,35,0,35,0.0,0,0,0.17,371,Lok_Sabha,2014,
16,RVP,4128,552873786,1076674,5,0,5,0.0,0,0,0.22,372,Lok_Sabha,2014,
