State_Name,Year,Assembly_No,month,Constituency_No,Constituency_Name,Constituency_Type,Candidate,Party,Votes,Position,Vote_Share_Percentage,Last_Position,Last_Candidate,Position_Change,Vote_Share_Change_pct
Madhya_Pradesh,1989,9,11,40,MANDSAUR,GEN,JAGDISH CHANDRA,BSP,4990,5,0.78,,,,0.78
Madhya_Pradesh,1984,8,12,1,MORENA,SC,KAMMODILAL JATAV,INC,157683,1,47.92,,,,47.92
Madhya_Pradesh,1984,8,12,1,MORENA,SC,MUNSILAL,BJP,136115,2,41.37,,,,41.37
Madhya_Pradesh,1984,8,12,1,MORENA,SC,KISHORA,JNP,13427,3,4.08,2,CHHAVIRAM ARGAL,-1,-26.57
Madhya_Pradesh,1984,8,12,1,MORENA,SC,RAMESH SHAKYA,LKD,3758,5,1.14,,,,1.14
Madhya_Pradesh,1984,8,12,2,BHIND,GEN,KRISHNA SINGH,INC,194160,1,47.73,,,,47.73
Madhya_Pradesh,1984,8,12,2,BHIND,GEN,VASUNDHARA RAJE,BJP,106757,2,26.25,,,,26.25
Madhya_Pradesh,1984,8,12,2,BHIND,GEN,RAMASHANKAR SINGH,LKD,50591,3,12.44,,,,12.44
Madhya_Pradesh,1984,8,12,2,BHIND,GEN,GYAN SINGH,JNP,28411,4,6.98,3,RAGHUBIR SINGH MACHHAND,-1,-19.12
Madhya_Pradesh,1984,8,12,3,GWALIOR,GEN,MADHAVRAO JIWAJIRAO SCINDIA,INC,307735,1,66.71,,,,66.71
Madhya_Pradesh,1984,8,12,3,GWALIOR,GEN,ATAL BEHARI,BJP,132141,2,28.65,,,,28.65
Madhya_Pradesh,1984,8,12,4,GUNA,GEN,MAHENDRA SINGH,INC,229091,1,62.3,,,,62.3
Madhya_Pradesh,1984,8,12,4,GUNA,GEN,UDHAV SINGH,BJP,88611,2,24.1,,,,24.1
Madhya_Pradesh,1984,8,12,4,GUNA,GEN,KALYAN JAIN,JNP,19683,3,5.35,2,NARESH JOHRI BALAKRAM,-1,-19.82
Madhya_Pradesh,1984,8,12,5,SAGAR,SC,NANDLAL CHOUDHARY,INC,228673,1,59.77,,,,59.77
Madhya_Pradesh,1984,8,12,5,SAGAR,SC,RAMPRASAD AHIRWAR,BJP,141232,2,36.91,,,,36.91
Madhya_Pradesh,1984,8,12,6,KHAJURAHO,GEN,CHATURVEDI VIDYAWATI,INC,195820,1,41.61,,,,41.61
Madhya_Pradesh,1984,8,12,6,KHAJURAHO,GEN,UMA BHARTI,BJP,144994,2,30.81,,,,30.81
Madhya_Pradesh,1984,8,12,6,KHAJURAHO,GEN,KAPOOR CHAND GHUWARA,CPI,45216,3,9.61,,,,9.61
Madhya_Pradesh,1984,8,12,6,KHAJURAHO,GEN,AKHAND PRATAP SINGH,LKD,20410,4,4.34,,,,4.34
Madhya_Pradesh,1984,8,12,6,KHAJURAHO,GEN,JAGDAMBA PRASAD,JNP,19168,5,4.07,2,LAXMI NARAIN NAYAK,-3,-22.76
Madhya_Pradesh,1984,8,12,7,DAMOH,GEN,DAL CHANDRA JAIN,INC,227570,1,51.41,,,,51.41
Madhya_Pradesh,1984,8,12,7,DAMOH,GEN,NARENDRA SINGH YADVENDRA SINGH,BJP,177301,2,40.06,,,,40.06
Madhya_Pradesh,1984,8,12,7,DAMOH,GEN,SURESH CHAND LOHIYA,JNP,2205,10,0.5,2,VIJAYKUMAR MALAYA,-8,-30.03
Madhya_Pradesh,1984,8,12,8,SATNA,GEN,AZIZ QURESHI,INC,224684,1,53.67,,,,53.67
Madhya_Pradesh,1984,8,12,8,SATNA,GEN,BRIJENDRA PATHAK,BJP,125374,2,29.95,,,,29.95
Madhya_Pradesh,1984,8,12,8,SATNA,GEN,JAGDISH CHANDRA JOSHI,JNP,24051,3,5.75,2,SUKHENDRA SINGH,-1,-25.6
Madhya_Pradesh,1984,8,12,8,SATNA,GEN,BHAILAL SINGH KUSHWAHA,LKD,9227,4,2.2,,,,2.2
Madhya_Pradesh,1984,8,12,9,REWA,GEN,MARTAND SINGH,INC,223619,1,50.94,,,,50.94
Madhya_Pradesh,1984,8,12,9,REWA,GEN,YAMUNA PRASAD SHASTRI,JNP,106790,2,24.32,2,YAMUNA PRASAD SHASTRI,0,10.37
Madhya_Pradesh,1984,8,12,9,REWA,GEN,SHIVA NATH PATEL,BJP,49771,3,11.34,,,,11.34
Madhya_Pradesh,1984,8,12,9,REWA,GEN,TOSHAN SINGH,LKD,24592,4,5.6,,,,5.6
Madhya_Pradesh,1984,8,12,10,SIDHI,ST,MOTILAL SINGH,INC,223248,1,61.8,,,,61.8
Madhya_Pradesh,1984,8,12,10,SIDHI,ST,JAGANNATH SINGH,BJP,103279,2,28.59,,,,28.59
Madhya_Pradesh,1984,8,12,10,SIDHI,ST,SITAPRATAP SINGH,JNP,5569,5,1.54,2,SITA PRATAP SINGH,-3,-26.03
Madhya_Pradesh,1984,8,12,11,SHAHDOL,ST,DALBIR SINGH,INC,193579,1,61.42,,,,61.42
Madhya_Pradesh,1984,8,12,11,SHAHDOL,ST,GYAN SINGH,BJP,53322,2,16.92,,,,16.92
Madhya_Pradesh,1984,8,12,11,SHAHDOL,ST,DALPAT SINGH PARASTE,JNP,37093,3,11.77,2,KUNDAN SINGH,-1,-15.29
Madhya_Pradesh,1984,8,12,12,SURGUJA,ST,VIJAI PRATAP SINGH,INC,180878,1,55.68,,,,55.68
Madhya_Pradesh,1984,8,12,12,SURGUJA,ST,LARANG SAI,BJP,93708,2,28.84,,,,28.84
Madhya_Pradesh,1984,8,12,12,SURGUJA,ST,BIJAI KUMAR,CPI,23042,3,7.09,,,,7.09
Madhya_Pradesh,1984,8,12,13,RAIGARH,ST,PUSHPA DEVI,INC,216777,1,62.51,,,,62.51
Madhya_Pradesh,1984,8,12,13,RAIGARH,ST,NAND KUMAR SAI,BJP,103986,2,29.98,,,,29.98
Madhya_Pradesh,1984,8,12,13,RAIGARH,ST,NARHARI SAI,JNP,11811,3,3.41,2,NARHARI PRASAD SAI,-1,-18.56
Madhya_Pradesh,1984,8,12,14,JANJGIR,GEN,PRABHAT KUMAR MISHRA,INC,213710,1,58.61,,,,58.61
Madhya_Pradesh,1984,8,12,14,JANJGIR,GEN,BADRI DHAR DIWAN,BJP,61530,2,16.87,,,,16.87
Madhya_Pradesh,1984,8,12,14,JANJGIR,GEN,OMPRAKASH GANGOTRI,CPI,27265,4,7.48,3,SUDHIR KUMAR,-1,-1.5
Madhya_Pradesh,1984,8,12,14,JANJGIR,GEN,MOORIT RAM SAHY,JNP,5262,6,1.44,2,MADAN BHAIYA,-4,-22.82
Madhya_Pradesh,1984,8,12,15,BILASPUR,SC,KHELAN RAM JANGDE,INC,213395,1,63.24,,,,63.24
Madhya_Pradesh,1984,8,12,15,BILASPUR,SC,GOVINDRAM MIRI,BJP,99128,2,29.38,,,,29.38
Madhya_Pradesh,1984,8,12,16,SARANGARH,SC,PARASRAM BHARADWAJ,INC,232861,1,66.03,,,,66.03
Madhya_Pradesh,1984,8,12,16,SARANGARH,SC,RESHAMLAL JANGDE,BJP,67682,2,19.19,,,,19.19
Madhya_Pradesh,1984,8,12,16,SARANGARH,SC,JAGGOO,LKD,11855,4,3.36,,,,3.36
Madhya_Pradesh,1984,8,12,17,RAIPUR,GEN,KAIYUR BHUSHAN,INC,223192,1,58.32,,,,58.32
Madhya_Pradesh,1984,8,12,17,RAIPUR,GEN,RAMESH BAIS,BJP,119151,2,31.13,,,,31.13
Madhya_Pradesh,1984,8,12,17,RAIPUR,GEN,MAHAVEER PRASAD,LKD,3545,5,0.93,,,,0.93
Madhya_Pradesh,1984,8,12,17,RAIPUR,GEN,RAGHUVANS TIWARI,ICS,862,16,0.23,,,,0.23
Madhya_Pradesh,1984,8,12,18,MAHASAMUND,GEN,VIDYACHARAN SHUKLA,INC,233325,1,57.03,,,,57.03
Madhya_Pradesh,1984,8,12,18,MAHASAMUND,GEN,RAMESH,BJP,94185,2,23.02,,,,23.02
Madhya_Pradesh,1984,8,12,18,MAHASAMUND,GEN,PURUSHOTTAM KAUSHIK,JNP,44082,3,10.78,2,BRIJLAL VERMA,-1,-8.77
Madhya_Pradesh,1984,8,12,19,KANKER,ST,ARVIND NETAM,INC,225545,1,68.35,,,,68.35
Madhya_Pradesh,1984,8,12,19,KANKER,ST,AGHAN SINGH THAKUR,BJP,89358,2,27.08,,,,27.08
Madhya_Pradesh,1984,8,12,19,KANKER,ST,BHANU SOM,JNP,15103,3,4.58,2,AGHANSINGH BHAOSINGH,-1,-21.16
Madhya_Pradesh,1984,8,12,20,BASTAR,ST,MANKURAM SODI,INC,118729,1,54.66,,,,54.66
Madhya_Pradesh,1984,8,12,20,BASTAR,ST,MAHENDRA KARMA,CPI,42419,2,19.53,,,,19.53
Madhya_Pradesh,1984,8,12,20,BASTAR,ST,BALIRAM MAHADEO KASHYAP,BJP,39047,3,17.98,,,,17.98
Madhya_Pradesh,1984,8,12,20,BASTAR,ST,SUKMAN POYAM,JNP,4559,5,2.1,2,SAMARURAM PARGANIA,-3,-24.9
Madhya_Pradesh,1984,8,12,21,DURG,GEN,CHANDULAL CHANDRAKAR,INC,311000,1,64.24,,,,64.24
Madhya_Pradesh,1984,8,12,21,DURG,GEN,DHARAMPAL SINGH GUPTA,BJP,138406,2,28.59,,,,28.59
Madhya_Pradesh,1984,8,12,21,DURG,GEN,NANDKUMAR BAGHEL,JNP,3800,6,0.78,2,MOHAN BHAIYA,-4,-18.32
Madhya_Pradesh,1984,8,12,22,RAJNANDGAON,GEN,SHIVENDRA BAHADUR SINGH,INC,165891,1,49.42,,,,49.42
Madhya_Pradesh,1984,8,12,22,RAJNANDGAON,GEN,SWAMI AGNIVESH,JNP,36892,3,10.99,2,J.P.L. FRANCIS,-1,-12.28
Madhya_Pradesh,1984,8,12,22,RAJNANDGAON,GEN,SHIV KUMAR SHASTRI,BJP,32465,4,9.67,,,,9.67
Madhya_Pradesh,1984,8,12,23,BALAGHAT,GEN,NANDKISHORE SHARMA,INC,169497,1,41.73,,,,41.73
Madhya_Pradesh,1984,8,12,23,BALAGHAT,GEN,LOCHANLAL NARAYAN THAKRE,BJP,101380,2,24.96,,,,24.96
Madhya_Pradesh,1984,8,12,23,BALAGHAT,GEN,ITTHAL BAHESWAR,JNP,14429,5,3.55,2,HUKAMCHAND KACHWAI MUNNALAL,-3,-19.28
Madhya_Pradesh,1984,8,12,24,MANDLA,ST,MOHAN LAL,INC,198095,1,69.59,,,,69.59
Madhya_Pradesh,1984,8,12,24,MANDLA,ST,SHYAMLAL DHURVE,BJP,69787,2,24.52,,,,24.52
Madhya_Pradesh,1984,8,12,24,MANDLA,ST,VINAYAK RAO MANGROO,LKD,8131,3,2.86,,,,2.86
Madhya_Pradesh,1984,8,12,25,JABALPUR,GEN,AJAY NARAYAN MUSHRAN,INC,256911,1,61.43,,,,61.43
Madhya_Pradesh,1984,8,12,25,JABALPUR,GEN,BABHURAO PARANJPE,BJP,134588,2,32.18,,,,32.18
Madhya_Pradesh,1984,8,12,26,SEONI,GEN,GARGISHANKER MISHRA,INC,190241,1,54.44,,,,54.44
Madhya_Pradesh,1984,8,12,26,SEONI,GEN,MAHESH PRASAD,BJP,138191,2,39.55,,,,39.55
Madhya_Pradesh,1984,8,12,27,CHHINDWARA,GEN,KAMAL NATH,INC,234846,1,67.17,,,,67.17
Madhya_Pradesh,1984,8,12,27,CHHINDWARA,GEN,BATRA RAM KISHAN,BJP,81021,2,23.17,,,,23.17
Madhya_Pradesh,1984,8,12,28,BETUL,GEN,ASLAM SHERKHAN,INC,147190,1,46.93,,,,46.93
Madhya_Pradesh,1984,8,12,28,BETUL,GEN,SUBHASH AHUJA,BJP,41183,3,13.13,,,,13.13
Madhya_Pradesh,1984,8,12,28,BETUL,GEN,RAM SINGH SUNDER SINGH CHAUHAN,ICS,4750,6,1.51,,,,1.51
Madhya_Pradesh,1984,8,12,29,HOSHANGABAD,GEN,RAMESHWAR NIKHRA,INC,238358,1,56.26,,,,56.26
Madhya_Pradesh,1984,8,12,29,HOSHANGABAD,GEN,NAGEEN KOCHAR,BJP,167779,2,39.6,,,,39.6
Madhya_Pradesh,1984,8,12,29,HOSHANGABAD,GEN,LADLI MOHAN NIGAM,JNP,6003,4,1.42,2,PT. SHYAMNARAYAN KASHMIRI,-2,-29.56
Madhya_Pradesh,1984,8,12,30,BHOPAL,GEN,K. N. PRADHAN,INC,240717,1,61.73,,,,61.73
Madhya_Pradesh,1984,8,12,30,BHOPAL,GEN,LAXMI NARAYAN SHARMA,BJP,112053,2,28.74,,,,28.74
Madhya_Pradesh,1984,8,12,30,BHOPAL,GEN,GOSWAMI GAJANAN PURI,JNP,5705,3,1.46,2,ARIF BEG,-1,-38.55
Madhya_Pradesh,1984,8,12,31,VIDISHA,GEN,PRATAPBHANU KRISHNA GOPAL,INC,205437,1,47.77,,,,47.77
Madhya_Pradesh,1984,8,12,31,VIDISHA,GEN,RAGHAVJI,BJP,195884,2,45.55,,,,45.55
Madhya_Pradesh,1984,8,12,31,VIDISHA,GEN,KAILASH NARAIN SINGH,LKD,4282,5,1,,,,1
Madhya_Pradesh,1984,8,12,31,VIDISHA,GEN,ARUN SHRIVASTAVA,JNP,3326,6,0.77,2,RAGHAVJI,-4,-41.25
Madhya_Pradesh,1984,8,12,32,RAJGARH,GEN,DIGVIJAI SINGH,INC,277435,1,63.44,,,,63.44
Madhya_Pradesh,1984,8,12,32,RAJGARH,GEN,JAMNALAL,BJP,125338,2,28.66,,,,28.66
Madhya_Pradesh,1984,8,12,32,RAJGARH,GEN,NAVALKISHORE,JNP,8288,4,1.9,1,PANDIT VASANT KUMAR RAM KRISHNA,-3,-45.99
Madhya_Pradesh,1984,8,12,33,SHAJAPUR,SC,BAPULAL MALVIYA,INC,257753,1,55.32,,,,55.32
Madhya_Pradesh,1984,8,12,33,SHAJAPUR,SC,PHOOLCHAND VERMA,BJP,187477,2,40.23,,,,40.23
Madhya_Pradesh,1984,8,12,34,KHANDWA,GEN,KALICHARAN RAMRATAN,INC,239563,1,56.76,,,,56.76
Madhya_Pradesh,1984,8,12,34,KHANDWA,GEN,ARIF BEG KARAMAT BEG,BJP,152093,2,36.04,,,,36.04
Madhya_Pradesh,1984,8,12,34,KHANDWA,GEN,MOHD. ASEEF MOHD. ASHRAF,JNP,8565,3,2.03,2,KHUSHABHAU THAKRE,-1,-40.89
Madhya_Pradesh,1984,8,12,35,KHARGONE,GEN,SUBHASH YADAV,INC,229669,1,54.01,,,,54.01
Madhya_Pradesh,1984,8,12,35,KHARGONE,GEN,RAMESHWAR PATIDAR,BJP,162467,2,38.21,,,,38.21
Madhya_Pradesh,1984,8,12,36,DHAR,ST,PRATAPSINGH BAGHEL,INC,264577,1,64.05,,,,64.05
Madhya_Pradesh,1984,8,12,36,DHAR,ST,DHEERENDRASINGH LACHHAMANSINGH,BJP,129222,2,31.28,,,,31.28
Madhya_Pradesh,1984,8,12,37,INDORE,GEN,PRAKASH CHAND SETHI,INC,272122,1,56.83,,,,56.83
Madhya_Pradesh,1984,8,12,37,INDORE,GEN,RAJENDRA NILKANTH DHARKAR,BJP,181296,2,37.86,,,,37.86
Madhya_Pradesh,1984,8,12,37,INDORE,GEN,HAZI MOOSA KHAN,LKD,5069,3,1.06,,,,1.06
Madhya_Pradesh,1984,8,12,38,UJJAIN,SC,SATYANARAYAN PAWAR,INC,226342,1,52.76,,,,52.76
Madhya_Pradesh,1984,8,12,38,UJJAIN,SC,SATYANARAYAN JATIYA,BJP,183983,2,42.88,,,,42.88
Madhya_Pradesh,1984,8,12,38,UJJAIN,SC,HUKUMCHAND KACHWAY,JNP,2155,4,0.5,1,SATYANARAYAN JATIYA,-3,-46.09
Madhya_Pradesh,1984,8,12,39,JHABUA,ST,DILEEP SINGH BHURIO,INC,216786,1,64.88,,,,64.88
Madhya_Pradesh,1984,8,12,39,JHABUA,ST,BHAGWAN SINGH CHAUHAN,BJP,82254,2,24.62,,,,24.62
Madhya_Pradesh,1984,8,12,39,JHABUA,ST,BHAGIRATH BHANWAR,LKD,28217,3,8.45,,,,8.45
Madhya_Pradesh,1984,8,12,40,MANDSAUR,GEN,BALKAVI BAIRAGI (NANDRAMDAS DWARKADAS),INC,292131,1,54.22,,,,54.22
Madhya_Pradesh,1984,8,12,40,MANDSAUR,GEN,LAXMI NARAYAN PANDEY,BJP,232368,2,43.13,,,,43.13
Madhya_Pradesh,1980,7,1,1,MORENA,SC,BABULAL SOLANKI,INC(I),113837,1,42.67,,,,42.67
Madhya_Pradesh,1980,7,1,1,MORENA,SC,CHHAVIRAM ARGAL,JNP,81783,2,30.65,,,,30.65
Madhya_Pradesh,1980,7,1,1,MORENA,SC,DURGA PRASAD,JNP(S),66119,3,24.78,,,,24.78
Madhya_Pradesh,1980,7,1,2,BHIND,GEN,KALICHARAN SHARMA,INC(I),105806,1,33.11,,,,33.11
Madhya_Pradesh,1980,7,1,2,BHIND,GEN,RAMA SHANKAR SINGH,JNP(S),95770,2,29.97,,,,29.97
Madhya_Pradesh,1980,7,1,2,BHIND,GEN,RAGHUBIR SINGH MACHHAND,JNP,83414,3,26.1,,,,26.1
Madhya_Pradesh,1980,7,1,2,BHIND,GEN,MADHAV CHITANYA KARPATRI,RRP,6084,5,1.9,,,,1.9
Madhya_Pradesh,1980,7,1,3,GWALIOR,GEN,NARAYAN KRISHNARAO SHEJWALKAR,JNP,143616,1,44.89,,,,44.89
Madhya_Pradesh,1980,7,1,3,GWALIOR,GEN,RAJENDRA SINGH,INC(I),118136,2,36.92,,,,36.92
Madhya_Pradesh,1980,7,1,3,GWALIOR,GEN,VISHNUDUTTA TIWARI,JNP,36894,3,11.53,,,,11.53
Madhya_Pradesh,1980,7,1,4,GUNA,GEN,MADHAVRAO SEINDIA,INC(I),203176,1,58.74,,,,58.74
Madhya_Pradesh,1980,7,1,4,GUNA,GEN,NARESH JOHRI BALAKRAM,JNP,87050,2,25.17,,,,25.17
Madhya_Pradesh,1980,7,1,4,GUNA,GEN,LAXMINARAYNA ASHARAM,JNP(S),47760,3,13.81,,,,13.81
Madhya_Pradesh,1980,7,1,5,SAGAR,SC,SAHODRABAI RAI,INC(I),191204,1,59.21,,,,59.21
Madhya_Pradesh,1980,7,1,5,SAGAR,SC,NARMADA PRASAD BABULAL,JNP,119453,2,36.99,,,,36.99
Madhya_Pradesh,1980,7,1,5,SAGAR,SC,GANESH BHAI AHIWAR,INC(U),9855,3,3.05,,,,3.05
Madhya_Pradesh,1980,7,1,6,KHAJURAHO,GEN,CHATURVEDI VIDYAWATI,INC(I),139246,1,40.25,,,,40.25
Madhya_Pradesh,1980,7,1,6,KHAJURAHO,GEN,LAXMI NARAIN NAYAK,JNP,92810,2,26.83,,,,26.83
Madhya_Pradesh,1980,7,1,6,KHAJURAHO,GEN,GAYA PRASAD RAWAT,JNP(S),31615,3,9.14,,,,9.14
Madhya_Pradesh,1980,7,1,6,KHAJURAHO,GEN,RUSIA SHIVKALI,INC(U),5967,10,1.72,,,,1.72
Madhya_Pradesh,1980,7,1,7,DAMOH,GEN,PRABHUNARAYAN RAMDHAN,INC(I),161492,1,45.66,,,,45.66
Madhya_Pradesh,1980,7,1,7,DAMOH,GEN,VIJAYKUMAR MALAYA,JNP,107967,2,30.53,,,,30.53
Madhya_Pradesh,1980,7,1,7,DAMOH,GEN,KUSUM-SINGH MEHDALE,JNP(S),36827,3,10.41,,,,10.41
Madhya_Pradesh,1980,7,1,8,SATNA,GEN,GULSHER AHMED,INC(I),169514,1,45.27,,,,45.27
Madhya_Pradesh,1980,7,1,8,SATNA,GEN,SUKHENDRA SINGH,JNP,117395,2,31.35,,,,31.35
Madhya_Pradesh,1980,7,1,8,SATNA,GEN,SHAKTI PRASAD PANDEY,JNP(S),48039,3,12.83,,,,12.83
Madhya_Pradesh,1980,7,1,9,REWA,GEN,YAMUNA PRASAD SHASTRI,JNP,55883,2,13.95,,,,13.95
Madhya_Pradesh,1980,7,1,9,REWA,GEN,RAMSIYA SINGH,JNP(S),30627,3,7.64,,,,7.64
Madhya_Pradesh,1980,7,1,10,SIDHI,ST,MOTI LAL SINGH,INC(I),143427,1,54.36,,,,54.36
Madhya_Pradesh,1980,7,1,10,SIDHI,ST,SITA PRATAP SINGH,JNP,72742,2,27.57,,,,27.57
Madhya_Pradesh,1980,7,1,10,SIDHI,ST,RANA DAMAN SINGH,INC(U),13609,4,5.16,,,,5.16
Madhya_Pradesh,1980,7,1,11,SHAHDOL,ST,DALBIR SINGH,INC(I),126011,1,49.05,,,,49.05
Madhya_Pradesh,1980,7,1,11,SHAHDOL,ST,KUNDAN SINGH,JNP,69527,2,27.06,,,,27.06
Madhya_Pradesh,1980,7,1,11,SHAHDOL,ST,DALPAT SINGH PARASTO,JNP(S),48858,3,19.02,,,,19.02
Madhya_Pradesh,1980,7,1,12,SURGUJA,ST,CHAKARADHARI,INC(I),128284,1,50.98,,,,50.98
Madhya_Pradesh,1980,7,1,12,SURGUJA,ST,LARANG SAI,JNP,65995,2,26.23,,,,26.23
Madhya_Pradesh,1980,7,1,12,SURGUJA,ST,BHUNESHWAR SINGH,JNP(S),23108,3,9.18,,,,9.18
Madhya_Pradesh,1980,7,1,13,RAIGARH,ST,PUSHPA DEVI SINGH,INC(I),137129,1,53.76,,,,53.76
Madhya_Pradesh,1980,7,1,13,RAIGARH,ST,NARHARI PRASAD SAI,JNP,56034,2,21.97,,,,21.97
Madhya_Pradesh,1980,7,1,13,RAIGARH,ST,UMMED SINGH,INC(U),3794,8,1.49,,,,1.49
Madhya_Pradesh,1980,7,1,14,JANJGIR,GEN,RAMGOPAL TIWARI,INC(I),129770,1,48.1,,,,48.1
Madhya_Pradesh,1980,7,1,14,JANJGIR,GEN,MADAN BHAIYA,JNP,65460,2,24.26,,,,24.26
Madhya_Pradesh,1980,7,1,14,JANJGIR,GEN,SUDHIR KUMAR,CPI,24230,3,8.98,,,,8.98
Madhya_Pradesh,1980,7,1,14,JANJGIR,GEN,BANWARI LAL,INC(U),13959,4,5.17,,,,5.17
Madhya_Pradesh,1980,7,1,15,BILASPUR,SC,GODIL PRASAD ANURAGI,INC(I),161065,1,60.43,,,,60.43
Madhya_Pradesh,1980,7,1,15,BILASPUR,SC,GANESHRAM ANANT,JNP,81986,2,30.76,,,,30.76
Madhya_Pradesh,1980,7,1,15,BILASPUR,SC,RAJMAHANT NAYANDAS KURRE,INC(U),9747,3,3.66,,,,3.66
Madhya_Pradesh,1980,7,1,15,BILASPUR,SC,RAMAL DAS,RPK,7623,4,2.86,,,,2.86
Madhya_Pradesh,1980,7,1,15,BILASPUR,SC,KALPOO,RRP,6118,5,2.3,,,,2.3
Madhya_Pradesh,1980,7,1,16,SARANGARH,SC,PARASRAM RAM PRASAD,INC(I),155466,1,61.16,,,,61.16
Madhya_Pradesh,1980,7,1,16,SARANGARH,SC,GOVINDRAM MIRI,JNP,50857,2,20.01,,,,20.01
Madhya_Pradesh,1980,7,1,16,SARANGARH,SC,BHIKAMLAL MANHAR,JNP(S),19707,3,7.75,,,,7.75
Madhya_Pradesh,1980,7,1,17,RAIPUR,GEN,KAYUR BHUSHAN MATHURA PRASAD,INC(I),140566,1,46.57,,,,46.57
Madhya_Pradesh,1980,7,1,17,RAIPUR,GEN,DEORAJSINGH SURANA,JNP,42866,3,14.2,,,,14.2
Madhya_Pradesh,1980,7,1,18,MAHASAMUND,GEN,VIDYA CHARAN SHUKLA RAVISHANKAR SHUKLA,INC(I),169098,1,49.2,,,,49.2
Madhya_Pradesh,1980,7,1,18,MAHASAMUND,GEN,BRIJLAL VERMA,JNP,67201,2,19.55,,,,19.55
Madhya_Pradesh,1980,7,1,18,MAHASAMUND,GEN,PURUSHOTTAM KAUSHIK,JNP(S),58876,3,17.13,,,,17.13
Madhya_Pradesh,1980,7,1,19,KANKER,ST,ARVIND NETAM,INC(I),154949,1,59.13,,,,59.13
Madhya_Pradesh,1980,7,1,19,KANKER,ST,AGHANSINGH BHAOSINGH,JNP,67448,2,25.74,,,,25.74
Madhya_Pradesh,1980,7,1,19,KANKER,ST,MADHO SINGH LAXMAN SINGH,JNP(S),16508,4,6.3,,,,6.3
Madhya_Pradesh,1980,7,1,20,BASTAR,ST,LAXMAN KARMA,INC(I),62014,1,35.66,,,,35.66
Madhya_Pradesh,1980,7,1,20,BASTAR,ST,SAMARURAM PARGANIA,JNP,46964,2,27,,,,27
Madhya_Pradesh,1980,7,1,20,BASTAR,ST,DRIGPALSHAH KESHRI SHAH,JNP(S),34418,3,19.79,,,,19.79
Madhya_Pradesh,1980,7,1,21,DURG,GEN,CHANDULAL CHANRAKAR,INC(I),183208,1,49.34,,,,49.34
Madhya_Pradesh,1980,7,1,21,DURG,GEN,MOHAN BHAIYA,JNP,70904,2,19.1,,,,19.1
Madhya_Pradesh,1980,7,1,21,DURG,GEN,GHANARAM SAHU,INC(U),31330,3,8.44,,,,8.44
Madhya_Pradesh,1980,7,1,21,DURG,GEN,P.K. MOITRA,CPM,16071,4,4.33,,,,4.33
Madhya_Pradesh,1980,7,1,21,DURG,GEN,SURENDRA SHARMA,JNP(S),9670,5,2.6,,,,2.6
Madhya_Pradesh,1980,7,1,22,RAJNANDGAON,GEN,SHIVENDRA BAHADUR SINGH,INC(I),121747,1,44.8,,,,44.8
Madhya_Pradesh,1980,7,1,22,RAJNANDGAON,GEN,J.P.L. FRANCIS,JNP,63251,2,23.27,,,,23.27
Madhya_Pradesh,1980,7,1,22,RAJNANDGAON,GEN,MADAN TIWARI,JNP(S),18303,3,6.73,,,,6.73
Madhya_Pradesh,1980,7,1,23,BALAGHAT,GEN,NANDKISHORE SHARMA,INC(I),189743,1,56.73,,,,56.73
Madhya_Pradesh,1980,7,1,23,BALAGHAT,GEN,HUKAMCHAND KACHWAI MUNNALAL,JNP,76370,2,22.83,,,,22.83
Madhya_Pradesh,1980,7,1,23,BALAGHAT,GEN,MOHARSINGH TUNDILAL,JNP(S),37915,3,11.34,,,,11.34
Madhya_Pradesh,1980,7,1,23,BALAGHAT,GEN,MOOLCHAND SHAMBHARKER,RPK,25083,4,7.5,1,KACHARU LAL HEMRAJ JAIN,-3,-46.39
Madhya_Pradesh,1980,7,1,24,MANDLA,ST,CHHOTELAL SONU,INC(I),91524,1,47.56,,,,47.56
Madhya_Pradesh,1980,7,1,24,MANDLA,ST,SHYAMLAL DHURVE,JNP,75536,2,39.25,,,,39.25
Madhya_Pradesh,1980,7,1,24,MANDLA,ST,LALSAH CHATURSINGH,INC(U),15661,3,8.14,,,,8.14
Madhya_Pradesh,1980,7,1,25,JABALPUR,GEN,MUNDER SHARMA,INC(I),172408,1,53.01,,,,53.01
Madhya_Pradesh,1980,7,1,25,JABALPUR,GEN,RAJMOHAN GANDHI,JNP,94882,2,29.17,,,,29.17
Madhya_Pradesh,1980,7,1,25,JABALPUR,GEN,SHARAD NAND KISHORE,JNP(S),30260,3,9.3,,,,9.3
Madhya_Pradesh,1980,7,1,26,SEONI,GEN,GARGISHAKER RAMKRISHNA MISHRA,INC(I),157462,1,53.9,,,,53.9
Madhya_Pradesh,1980,7,1,26,SEONI,GEN,NIRMALACHAND JAIN,JNP,94666,2,32.4,,,,32.4
Madhya_Pradesh,1980,7,1,26,SEONI,GEN,VASANTRAO UIKE,INC(U),20876,3,7.15,,,,7.15
Madhya_Pradesh,1980,7,1,27,CHHINDWARA,GEN,KAMAL NATH,INC(I),147779,1,51.59,,,,51.59
Madhya_Pradesh,1980,7,1,27,CHHINDWARA,GEN,PRATUL CHANDRA DWIVEDI,JNP,77648,2,27.11,,,,27.11
Madhya_Pradesh,1980,7,1,27,CHHINDWARA,GEN,S.A. JAFRI,JNP(S),23421,3,8.18,,,,8.18
